sym,session,n_in,n_out,beta,r2_in,r2_out
WALD,close,52,197,0.002922509209975143,0.6842568230288467,-3.0501383043916412
WALD,midday,353,348,0.003275370945748989,0.5059076352022218,0.25421661814771945
WANT,close,417,235,0.0030153421633714807,0.7566010740898367,0.8528106982749842
WANT,midday,7843,2125,0.0016660777317575386,0.5152486484568571,0.6526868786705378
WANT,open,1108,423,0.0026442217469032953,0.3083900937572456,0.1866762797595214
WAR,close,46,37,0.00028737911490281094,0.7245386201694434,-0.3430076845853034
WAR,midday,989,240,0.00018891609085227082,0.5551246699891821,0.5713866456748224
WAR,open,264,72,0.00018763231970600727,0.5931819441957319,0.6737032659087137
WASH,close,227,212,0.0014818241417699821,0.11190461985520687,0.11568602387160687
WASH,midday,829,506,0.005499812006082477,0.14886750188077355,-0.4811014438191521
WASH,open,30,42,-0.022535470590496508,0.0808268582564405,-0.5042315039695107
WAT,close,319,262,0.021857838247000584,0.20010998420135997,0.13604211273115274
WAT,midday,1345,765,0.06898763932213782,0.18864785645952778,0.3729763093931513
WAT,open,126,58,-0.06631183189646432,0.005030574185984718,-0.2914034345511016
WATT,midday,141,50,0.00563645745713065,0.23880505246024852,0.1961145521561417
WAY,close,414,385,0.0015277868666761214,0.45110749848887033,-0.6584179397837637
WAY,midday,2205,1221,0.002367035242209341,0.4642738795858791,0.3732486355691774
WAY,open,132,34,0.007620503358452853,0.2211513401162334,0.18694813183837822
WB,close,116,201,0.00035241028941711375,0.7867207300947647,-0.9629506250820312
WB,midday,1270,379,0.0004621881373642968,0.6576666661827526,-0.06076714073228828
WB,open,147,135,0.0005611381755405359,0.5433207601401968,0.32801532500564723
WBD,close,1144,532,5.218286882117427e-05,0.6649005016174554,-0.20715646665877196
WBD,midday,10819,4840,7.615806559943002e-05,0.7070196858174488,0.6802367941126874
WBD,open,1209,488,9.820535694066633e-05,0.3702897714385482,0.5795160752487978
WBI,close,99,132,0.008446899086730748,0.25270304071964844,-0.057913945463528904
WBI,midday,264,180,0.012847166877000932,0.13229968269028566,-0.019239743506278995
WBIF,midday,362,129,0.001083460135935137,0.14619953983737913,0.11003087530237099
WBIF,open,217,25,0.00023429153920321197,0.060322799580995186,0.052383497512127675
WBIG,close,31,16,6.497175141242937e-05,0.012520232096503282,0.059151290968273984
WBIG,midday,304,90,7.248733479591941e-05,0.05302681169476005,0.06945551319855214
WBIG,open,103,21,0.0002516286012340747,0.16958169042485158,0.0891348594949335
WBIL,close,36,30,0.0003397435897435898,0.10050089445438283,0.3183537389262684
WBIL,midday,522,139,0.0008646552018928112,0.06706658529158867,0.07729124665865661
WBIL,open,239,27,0.000566615419264824,0.0470407759661129,0.05499072686925588
WBIY,midday,276,59,0.0010818915735669118,0.21520123305812977,0.17834472069094065
WBIY,open,144,23,0.00039199050802480164,0.023033460082832413,-0.16820711662991927
WBS,close,321,306,0.003297561093186764,0.3539832680116994,0.24243287845936368
WBS,midday,1534,762,0.004824543796289956,0.2854517947653728,0.4339912766718059
WBS,open,120,44,0.00604429261709797,0.037252098314909506,0.09911022417670234
WBTN,close,247,242,0.0027049906524584796,0.5957840893594245,-18.690291530677587
WBTN,midday,1760,671,0.0032405116763428955,0.4153706768879431,0.2979011973543737
WBTN,open,184,89,0.0009146898351398893,0.019593571240736792,0.11355849109904248
WBUY,close,524,258,0.001426591044021093,0.2079016591101152,0.1461835648763704
WBUY,midday,2194,3288,0.0008834259894037762,0.1745915812873679,0.13949425659727877
WBUY,open,116,81,0.0014690220645708929,0.20444053131695908,0.25560502954584086
WCAP,midday,265,32,7.972793919877422e-05,0.10427087254983261,0.00915880581045636
WCBR,close,53,33,0.0004738837405223252,0.01044307949241167,-0.128819727452125
WCBR,midday,910,168,0.00011832143812671928,0.06343544465219626,0.023960881050340332
WCBR,open,416,206,0.00022269743383362023,0.02790288890132544,-0.21625122109168116
WCC,close,222,204,0.032137887785192,0.28773415833874366,-0.23111016766935322
WCC,midday,839,422,0.05157630251361306,0.11019714043418169,0.15468604250543405
WCC,open,32,20,0.2907017493203166,0.18472233742447317,0.5712535605810778
WCEO,close,31,30,0.0010114566284779051,0.17519063800430087,0.9136731150286476
WCEO,midday,426,123,0.0011295835684853612,0.3058772207131601,0.4263054430771148
WCEO,open,225,43,0.0016765698763472547,0.23471253239176612,0.157665247919756
WCLD,close,659,358,8.474631034086865e-05,0.2846598153970646,0.22265108893301366
WCLD,midday,6976,2918,0.00011563518159099696,0.38735311815484863,0.43743065975985485
WCLD,open,795,337,0.00016088710851751712,0.2891552691321176,0.14483656535391032
WCME,midday,95,10,0.14878222010653808,0.7596505379591589,0.9563763613270901
WCMI,close,99,51,0.0006444766117652892,0.5205457238041382,-0.04301604273147874
WCMI,midday,1517,672,0.0003534488242073344,0.3660782858231802,0.08149789347164826
WCMI,open,214,146,0.0002752410810980349,0.4176747486004647,0.5925642722490505
WCN,close,288,268,0.008294205357018431,0.4006299816229479,0.12106156030469362
WCN,midday,1555,870,0.01066682677214603,0.2603042811588155,0.40895410427298695
WCN,open,249,92,0.02963744419935539,0.24265898420124898,-0.04386527024295761
WCPB,midday,179,70,0.004609316950137648,0.8525054862846281,0.19658437462534228
WCT,midday,53,13,0.0007813016212942758,0.24945601573689422,-1.4779432902817051
WD,close,212,132,0.016286134445152492,0.19089543542055432,0.1769828619539875
WD,midday,428,328,0.0068199727085447425,0.017294505826182693,0.08457587584391413
WDAF,midday,274,30,0.0005976223511387984,0.23233994353887888,0.9928819991101141
WDAF,open,87,15,0.0005231497485592344,0.9269638186294029,0.296321996537419
WDAY,close,430,332,0.0086323410282428,0.4805129403738104,-0.09550238089274043
WDAY,midday,3678,1432,0.007862695052993234,0.2471356552620345,0.3474963789879939
WDAY,open,460,158,0.02200304501244578,0.29054259340666855,-1.328028510907668
WDC,close,739,462,0.002147388175121128,0.21472961423865639,0.29198051935911984
WDC,midday,5663,2220,0.0027674144808507387,0.09112258718720051,0.20158947509449932
WDC,open,800,301,0.012377801682099636,0.3424743174011022,0.27820610847528304
WDEF,midday,342,46,0.0005722085904829341,0.38035185676862937,0.11984078512138896
WDFC,close,63,133,0.05961506622516556,0.44711299668874166,-1.2729752132172356
WDFC,midday,404,187,0.12930047536152642,0.12717470642795053,0.27762327364331396
WDFC,open,33,24,0.002388962676649609,0.019572986793534475,-0.05201005064286823
WDGF,close,127,53,0.00042820709139642716,0.6558738295738625,0.8485677497648481
WDGF,midday,312,123,0.0005616794434912275,0.7035456540696814,0.6476222674512124
WDGF,open,141,29,0.000625,1.0,1.0
WDH,close,90,28,0.00045180314635711124,0.04518031463571112,0.5451864152247451
WDH,midday,421,106,0.0015065590640702413,0.5393390828112662,0.49237590695518285
WDH,open,81,13,5.844480989009e-05,0.033401396163859676,-0.22098284813960567
WDIV,midday,655,105,0.030939798589071595,0.09485276523645496,0.026474913389019195
WDIV,open,136,58,0.0017790447859857873,0.014060471795706549,0.012575492678807754
WDS,close,241,224,0.00011096121719788999,0.24405919722675903,0.7484561591330875
WDS,midday,3430,1178,0.0002717351453855385,0.47935984207098,0.5095247774401306
WDS,open,168,63,0.0014289250687292553,0.06462387804451838,0.17052427434828332
WDTE,midday,72,50,0.00043427932707199805,0.04027730217702608,-0.44599085705790276
WEA,midday,104,22,0.018090473656873995,0.2771690666161568,-0.0443389262733167
WEAT,close,35,21,0.000879396117135335,0.1330549133770587,-0.011037397057316545
WEAT,midday,2218,194,0.00020781131834180636,0.14816195192283993,0.05514689741222578
WEAT,open,581,115,0.00016235422890854544,0.3113925454296017,0.3214567393824278
WEAV,close,324,216,0.00021475178824590876,0.8749666831500749,0.8160932441700752
WEAV,midday,2178,787,0.00042337775991944937,0.5999744389517379,0.7206223456777787
WEAV,open,122,33,0.0023174530936302708,0.5853249692144301,0.691455033317574
WEBL,close,724,340,0.00034777742190740166,0.351942237582058,0.426195873482894
WEBL,midday,10329,3373,0.0006358971781634091,0.38950138956678865,0.22741619381967337
WEBL,open,1098,478,0.0012562193398324509,0.709549908763936,0.514828264188019
WEBS,close,602,278,0.000809326521296236,0.5606166540306526,0.6161984250417953
WEBS,midday,9626,3359,0.0007522281568853293,0.5164652077744226,0.48502499271613575
WEBS,open,1019,442,0.001151217119772567,0.6435704076044276,0.6015678118559722
WEC,close,728,426,0.0038630975717961046,0.49466399653967214,0.4035321179036355
WEC,midday,4187,2021,0.0038899496403104437,0.33768157007802424,0.4116908775532937
WEC,open,310,91,0.034899600856139926,0.2458983055516172,0.16872625070921332
WEED,close,146,56,0.003768791598442273,0.4288627610231549,0.7501111579896738
WEED,midday,733,241,0.004587445949528312,0.3147817852030128,0.4331765467106562
WEED,open,210,41,0.013699954128243041,0.3458435078330973,0.2802523154265463
WEEI,midday,202,57,0.0047339871991141915,0.5095187533151356,0.5238667390459149
WEEK,midday,87,28,0.0004228113993294957,0.5084909600595209,-0.5911470884265899
WEEL,midday,60,18,0.004999999999999999,0.9999999999999999,1.0000000000000002
WELL,close,489,376,0.005167201954569366,0.432536898337632,0.2731800218691731
WELL,midday,2854,1510,0.004643146131754335,0.2130203649671602,0.4030033435327579
WELL,open,243,88,0.02069684669316919,0.2929525024787599,0.2157526125996284
WEN,close,313,412,5.1785209498080735e-05,0.7892475616407839,-0.13754071377040478
WEN,midday,2637,1260,0.0001240960472328113,0.7490901764536292,0.6326209790754687
WEN,open,376,137,0.0004721815160375838,0.5639294444595832,-0.11553992238976996
WERN,close,342,367,0.0017414088700622784,0.530985058502926,-1.9479700495733447
WERN,midday,1828,1055,0.004812870812391665,0.3954756516942883,0.13764057948347785
WERN,open,101,60,0.007276698311031304,0.3592378751518274,0.5932067681782651
WES,close,256,200,0.001532174746453605,0.515375671198861,0.010941739528185335
WES,midday,1491,469,0.0016628267284491832,0.2526475928991225,0.2997021670737302
WES,open,79,50,0.005389439379844912,0.11332856464585482,0.19685497821089015
WEST,close,233,194,0.00032540994833322133,0.6321593192844375,-2.970358106302681
WEST,midday,916,525,0.0001998564171783494,0.30378212489505185,0.22740773658281765
WEST,open,79,17,0.0010746587658310293,0.7393264366367316,0.5440386511721271
WETH,midday,112,32,0.0011391857432961582,0.265308548712906,0.1267813856923985
WETO,midday,35,13,0.0002401873283090954,0.00786600803760216,0.023704902107316572
WEX,close,132,178,0.020943178682749156,0.19195270439700698,0.07795465817192704
WEX,midday,714,425,0.05117872618052212,0.06936520243036885,0.22027490789488824
WEX,open,30,18,0.24383321816587597,0.156853716457038,-0.08339536646124368
WEYS,midday,65,39,0.013719233481633685,0.3054175707982927,-0.06352438579399178
WF,midday,210,88,0.09279545818385192,0.05242537523707828,-0.09238388517701468
WFC,close,1087,526,0.0005057623876655883,0.7655132026510265,0.6907316286844374
WFC,midday,12002,4790,0.0009474295752213229,0.751780231478794,0.5933392472265251
WFC,open,990,455,0.001059965018820313,0.29687417459082993,0.7100781641930751
WFC-A,midday,55,25,0.010144494587823912,0.23510928771698342,0.24134847961051686
WFC-C,midday,71,75,0.010415782990813987,0.45702423415791127,-0.027279454548101212
WFC-D,midday,34,59,0.03768743405245293,0.46131850727560614,-1.387786307411889
WFC-Y,midday,55,29,0.020193881436928553,0.5273432890202076,0.5824890889478551
WFC-Z,midday,97,71,0.007267461419054174,0.22247033362865196,0.0821833532618148
WFG,close,231,174,-0.0005380284943695303,0.006789653903029639,-0.042578647025146354
WFG,midday,1450,483,0.0052994569946746934,0.16481580043190242,0.3871912754132967
WFG,open,159,60,0.00829618838069425,0.07831079621531373,0.26338533948952325
WFRD,close,256,283,0.003994970896346194,0.4382015230779483,0.511083984486183
WFRD,midday,1162,570,0.008635939634442112,0.2611332264199747,0.3118250663492521
WFRD,open,78,65,0.05314004313390739,0.4895958294671897,-35.30645980693008
WGMI,close,682,321,0.0006210177272729456,0.33391335642588754,0.3740907382166764
WGMI,midday,9514,3610,0.0006362212175821808,0.33258832901326524,0.30275648232811025
WGMI,open,974,474,0.0011694419320161587,0.48604927028893824,0.3934211118683604
WGO,close,216,175,0.006480622824892758,0.39081585347604664,0.18177645165419187
WGO,midday,638,467,0.017642223833792988,0.21481526754084287,-0.15264811621660423
WGO,open,36,60,0.016443182551461575,0.007080780359549537,0.1539700388834334
WGRX,midday,438,99,8.410198342414392e-05,0.2756953296198596,0.1041596541895462
WGRX,open,70,52,0.00021922413703847146,0.11985009606797466,0.11159314224389438
WGS,close,97,162,0.0011025000255738013,0.000661366212597954,0.021458202768750212
WGS,midday,941,441,0.06677997775703988,0.12062008820558219,0.13152120979280324
WGS,open,115,24,0.18983178208032903,0.29448727712951744,0.5019907780731949
WH,close,241,232,0.0040062321665862875,0.39076770069001543,0.370755947900279
WH,midday,956,638,0.006704069417891779,0.11377516403545897,0.22804989271844622
WH,open,49,42,0.06500906951822588,0.030035450801416466,0.21932959870162028
WHD,close,164,188,0.006016795181317332,0.20357573299587295,0.15654337531472284
WHD,midday,756,336,0.021725424308697155,0.22042833395703987,0.12935318289552677
WHD,open,45,17,0.06035976043840464,0.3074317179344393,0.34625049206393055
WHF,close,31,58,0.004627387180754716,0.18006208996289444,-7.987566208433323
WHF,midday,405,193,0.0007130934464990232,0.12464758942015713,0.13016447188891933
WHG,close,63,34,0.011653594212597566,0.26947293969725494,-0.19894529522173454
WHG,midday,88,90,0.026798775159541505,0.22788262342472532,0.07258298294220444
WHLR,close,164,108,0.0025242150941579824,0.27494052464578994,0.340843705543719
WHLR,midday,2110,828,0.0009584604244219627,0.1286599295371445,0.17602549102248533
WHLR,open,532,230,0.0027119316345866414,0.31988233488852647,0.2564966373408021
WHR,close,381,272,0.006612979190171184,0.2909587739020458,0.10702750797501293
WHR,midday,1501,944,0.0037290608413320056,0.12025514067881536,0.28067824733708235
WHR,open,184,68,0.014072240390678848,0.15639381824708018,-0.015420815640323049
WHTX,midday,149,17,0.0007688420055708893,0.8247659790656141,0.8458235938367643
WHTX,open,67,10,0.0008584076944453021,0.6316225914917721,0.9089352974516752
WHWK,close,48,30,0.0011208110935905927,0.6716558713036808,-24.477516574012196
WHWK,midday,247,198,0.0014320209618341362,0.5560227065635769,0.21931427474059972
WHWK,open,47,51,0.0010906094579656955,0.1429010387849333,0.4987079837418441
WIA,midday,137,175,0.0070150294341729405,0.3873503051720411,0.11974791787320882
WILC,open,116,43,0.00548749324010687,0.008428403484070958,-1.6321233777784867
WILD,close,240,93,0.0011726633032395114,0.27510252410827096,0.19639453621908154
WILD,midday,4091,1137,0.0011394915823975081,0.2681592346918556,0.16182920141063284
WILD,open,843,283,0.0012765210688233124,0.026903368746796334,0.2843506284908124
WIMI,midday,118,43,0.0004213371745418617,0.06885427438493999,0.08000569705996219
WINA,close,64,89,0.34597812458943367,0.04688373124077036,-0.3139159580900177
WINA,midday,1352,317,0.11607964243069806,0.10448891167507011,0.05399262507420355
WING,close,310,308,0.03875706839003809,0.3205549756580291,-5.2670754004054405
WING,midday,2068,820,0.04825650995748763,0.14170153506460437,0.2830936946640181
WING,open,161,79,0.016574642298273032,0.03436907735608139,-0.01820828698720578
WINN,close,272,151,6.184254825450574e-05,0.028149212047833626,0.020155328300627717
WINN,midday,4954,1589,0.00010676524396006589,0.007454310781940374,-0.028773329970432693
WINN,open,927,382,6.396628551910557e-05,0.026009178932128407,-0.010657995613743365
WIP,midday,263,37,0.032088916752053546,0.18844639275495428,0.09031390984697552
WIP,open,100,33,0.018067175465027768,0.17667311140321654,0.9278544332339915
WISE,close,71,41,0.0017322354376334249,0.9782035412518164,0.9884360993895721
WISE,midday,1306,382,0.001673850562161728,0.5831201062063135,0.938709525660727
WISE,open,352,91,0.0018226904393870726,0.9336939482999774,0.9716610558485195
WIT,close,198,150,,,
WIT,midday,1318,431,9.785704847822968e-06,0.512298773767016,0.22870327627563725
WIT,open,47,40,4.098229490294328e-05,0.3929564486462229,
WIW,midday,218,32,0.003189976095589149,0.22046368862853963,0.096352266681902
WIX,close,175,270,0.0055960892273627,0.23626391610855427,0.24623892021284588
WIX,midday,1318,557,0.02809148359781451,0.3404672018616853,0.13630289053575428
WIX,open,138,55,0.02250519419242039,0.0782267456203796,0.18466435592264252
WK,close,200,188,0.002769625990924696,0.05807875922044454,0.06161333972183147
WK,midday,616,425,0.0025494995582819343,0.009602368135505792,0.008958204749339505
WKC,close,249,268,0.002239651633515455,0.3815745988097451,0.34961678471774926
WKC,midday,993,555,0.0049715209699706,0.303766455891032,0.3052940734830091
WKEY,midday,572,214,0.0014865494081688687,0.20897737746185668,0.4688388730073024
WKEY,open,105,35,0.0014523631712642726,0.15031174146227377,-0.02806444420677412
WKHS,close,188,133,0.003059026740941092,0.44488310264701264,-15.05732335440982
WKHS,midday,2334,414,0.004014871276064602,0.5235624620527689,-1.055821312033749
WKHS,open,554,174,0.009622564177528848,0.5388437070049958,0.6676434871514911
WKSP,close,45,78,0.002937082485051058,0.40278567902415036,-5.549498541554252
WKSP,midday,285,95,0.0013937990994068474,0.21630139325859898,0.37543320950839865
WLAC,midday,174,81,0.0020724019816208278,0.2090381456195522,0.20925819708674798
WLAC,open,46,12,0.00033452927215393006,0.02748501500259904,0.004760293581573372
WLACW,midday,30,18,0.0039995102259879865,0.2607066600071199,-0.9421625231549762
WLDN,close,68,126,0.012674231494585934,0.1541915689237139,0.2852916146651704
WLDN,midday,405,241,0.07218099412099872,0.1597017605113198,-0.161310171643388
WLDR,close,37,54,0.009694323144104804,0.451774282443719,0.34980198765101167
WLDR,midday,515,494,0.00580970812846532,0.5504946142081429,0.9546303072311205
WLDR,open,166,50,0.005241935483870968,0.13554061356188102,0.6932613473736376
WLDS,midday,257,80,0.0010028929500835314,0.5686960732106487,0.6459233901771317
WLFC,close,38,120,0.19945244670925585,0.7379251229167619,-10.425706325228255
WLFC,midday,336,73,0.09193933803549359,0.018029848424104135,0.42404893112761266
WLFC,open,136,15,0.4132065383066718,0.15021667857954385,0.05970922855366867
WLK,close,278,257,0.006094505798963752,0.5212542341489802,0.17643068214060165
WLK,midday,1265,788,0.007337070230622517,0.26083544023354066,0.3246751547502581
WLK,open,89,20,0.02732723521302518,0.2417523450479451,0.6916237796541602
WLKP,midday,46,32,0.011921276104764844,0.17605858851977138,0.3599806366102274
WLTG,close,39,37,0.00042857142857142855,0.10612244897959183,0.0008627087198516126
WLTG,midday,835,204,0.00038941368750485233,0.11202958914658623,0.17118545921982486
WLTG,open,269,63,0.00040589728912568065,0.13289876268757003,0.08648886190906913
WLY,close,351,227,0.0007165248909830129,0.05087040755355773,0.05314820843054546
WLY,midday,1913,1128,0.007922444669375419,0.35163453424938806,0.013439310257143622
WLY,open,64,29,0.027292535976823646,0.16632143639167793,0.6280704622721258
WLYB,close,149,98,0.004930474866687244,0.029317787818995855,0.05148996315445231
WLYB,midday,878,817,0.0057124744981370545,0.09745823442437213,0.10067114338354821
WLYB,open,97,25,-9.15011431726554e-05,0.0001618820002011061,-0.007348716589336446
WM,close,477,320,0.00964812436536723,0.2768216196578795,0.1910576444933454
WM,midday,1746,1038,0.023705783322166735,0.31036862509787694,0.16073151503171934
WM,open,233,116,0.07600670769617528,0.22960328172132832,-0.3447666945345149
WMB,close,718,474,0.0008505406850547214,0.7928685181675563,0.6448662094234692
WMB,midday,5690,2290,0.0016640914833162632,0.6947827518392826,0.5687551899896595
WMB,open,468,221,0.001166880735586484,0.08270777384912906,0.3167003831971589
WMG,close,441,415,0.000905182229217535,0.61579053937879,-0.3954199961923166
WMG,midday,3262,1524,0.0012600393581224266,0.3651320930455753,0.4520666877365044
WMG,open,193,80,0.002756393594093299,0.09143597577919624,0.31448892579649745
WMK,close,112,99,0.03052246740942836,0.45261713096632916,0.48456476402965065
WMK,midday,327,199,0.03650921336665097,0.30621416087044045,0.13856247236962427
WMS,close,238,227,0.013467455284430873,0.19850630698421093,0.32307566303218993
WMS,midday,876,377,0.003188004428564725,0.02154429234037812,0.05010425324477141
WMS,open,34,21,0.12299679757959833,0.06719341492842247,0.11543650169144459
WMT,close,1160,535,0.0006229762340199698,0.7721690930004742,0.8262156409791592
WMT,midday,11188,4690,0.000991009808236727,0.7674440761265698,0.6926919919030554
WMT,open,1093,487,0.0017474369018313886,0.5545356222839336,0.6770620251238537
WNC,close,219,233,0.0011283783756905101,0.7039462315891322,-0.1428842046207175
WNC,midday,996,525,0.0019047689197392297,0.4997003454769078,0.5857790032748582
WNC,open,85,44,0.00410659583538725,0.07361158946978412,0.5429908086914095
WNEB,close,98,70,0.0017823223398569044,0.09686580621355068,-0.4313939721354534
WNEB,midday,471,233,0.005677108959339569,0.3274947289952224,0.03918063678971839
WNTR,close,292,160,0.005571268951965845,0.4661797714393336,0.37665049267411055
WNTR,midday,4419,1590,0.0036679445350677217,0.5025232324570285,0.5147034607484293
WNTR,open,820,314,0.006112479375999826,0.8124119886801359,0.608263982646805
WNW,midday,52,33,0.0051029585668482475,0.324074238765351,0.46204320065037785
WOK,midday,746,443,0.0017604334485543003,0.09941295779811317,-0.6874046544464991
WOK,open,133,41,0.011867738894513034,0.4341617649084139,0.44860601717138104
WOLF,close,62,69,0.010168051462427665,0.22476268351216674,0.20552256123813173
WOLF,midday,521,186,0.010488905285116971,0.17248935714357155,0.10177654459733243
WOLF,open,46,35,0.013050937614899104,0.15160348510540494,0.5225434354239713
WOMN,midday,271,67,0.05234868836915297,0.31560643611953815,0.271173130268894
WOMN,open,87,20,0.034919168591224015,0.38904141409178017,-0.14329028787484543
WOOD,close,34,16,0.005672074651497671,0.43587937472229854,0.06578987092998345
WOOD,midday,384,53,0.0002631641206444368,0.05759499306585464,0.07369432149741939
WOOD,open,91,59,0.0004865172561942477,0.047055005990064784,0.41570257772192565
WOOF,close,351,306,3.14989974184554e-05,0.8573475864848737,0.3563267857012602
WOOF,midday,1808,1145,5.695113092922975e-05,0.7865738636670088,0.8576094358158886
WOOF,open,124,47,0.0001654558189542244,0.4732182951229375,0.8863510299603209
WOR,close,159,111,0.017147470588048285,0.2226753572936225,0.17155420044997327
WOR,midday,512,328,0.007781245188127992,0.07793833332312604,0.16557841398081985
WORX,midday,341,48,6.238468897720453e-05,0.2765320467435266,0.22697045733053578
WOW,close,145,94,,,
WOW,midday,710,214,,,
WPAY,close,360,223,6.471785976553292e-05,0.016047942853016542,0.09567916850743952
WPAY,midday,6039,1551,0.0002951853687316614,0.23555146127624005,0.2664473336832367
WPAY,open,1002,357,0.0010131824616577637,0.06451814141828315,-0.46870319427362017
WPC,close,354,258,0.0023730732944813662,0.31719515296279543,0.25753337958469535
WPC,midday,1938,960,0.0042148247336664686,0.32649522608230136,0.19300980154873537
WPC,open,199,74,0.005919421294453331,0.10523136964643735,-0.31716935143074454
WPM,close,423,343,0.0024503798642538355,0.21301816218680777,0.30470512399685024
WPM,midday,2685,1081,0.002364286480347209,0.14596269402874515,0.25458684000460896
WPM,open,290,142,0.0074799762680296655,0.1694904812141051,0.30219694277743425
WPP,close,162,175,0.001249506891987795,0.5983550111600823,0.24812471517245116
WPP,midday,2013,552,0.000588751986610793,0.383605158070963,0.21624306071292965
WPP,open,360,169,0.0007276705396698268,0.6482376480996715,0.3218354423382085
WPRT,midday,191,43,0.0012108412969281325,0.2819705298735826,0.265333324502396
WQTM,close,125,71,0.0002463593691749273,0.8835708332953071,0.42705483290746293
WQTM,midday,2204,597,0.0002591086872032714,0.9041624995620451,0.8593753496418406
WQTM,open,459,167,0.0002746555730540373,0.7640016376181997,0.9075953479627814
WRAP,close,148,208,0.0016828320259252162,0.42463981607237905,0.050471222646709224
WRAP,midday,371,402,0.001043400555732656,0.43133274091076323,0.36125246104059283
WRAP,open,67,41,0.0006116631698472141,0.4140027545158859,0.15793193371514125
WRB,close,669,401,0.0008617101818005276,0.4053892694501548,0.5468256117259735
WRB,midday,4570,1794,0.0023260866087458296,0.5199027000968154,0.6899004126325473
WRB,open,498,185,0.00020277898117641703,0.003817099421610545,0.03514540402808408
WRB-H,midday,31,13,0.0343127104280269,0.19130564534866643,0.2901246554874739
WRBY,close,549,362,0.001643044303668497,0.3728190224880056,0.22412986400820822
WRBY,midday,4677,1810,0.002287600739855683,0.1994092197784283,0.24033707227447465
WRBY,open,285,160,0.006437194677366983,0.19797973094331567,-1.6340934780501173
WRD,close,462,242,0.00012667408225006905,0.6148421980331962,0.1610172885847626
WRD,midday,4829,1754,0.0001343374392430865,0.5035758940118154,0.5494824832270745
WRD,open,433,155,0.00021496761378500006,0.46248018726211015,0.36856987743691216
WRLD,close,63,77,0.07198741230363565,0.12610859378263456,-1.1001045549032926
WRLD,midday,715,200,0.26632818181953327,0.199959451258617,0.335653147129068
WRLD,open,162,191,0.3620602074634249,0.25578792776390563,0.31911978516924067
WRN,close,74,45,9.225940139295745e-05,0.5251405127287138,0.32081158067229576
WRN,midday,957,214,8.052899422957486e-05,0.24743201329124362,0.3845381619560331
WRN,open,135,41,0.00022386383714846604,0.14909779281762134,0.13333983306975306
WRND,close,99,70,0.000565534337897454,0.9996652540586412,0.9980000248514972
WRND,midday,1456,338,0.0006784651188799212,0.03904436566172607,0.8487199310682666
WRND,open,379,135,0.0005782028593046745,0.9970732334853674,0.9993124131916182
WS,close,103,159,0.009553815353583489,0.21253782115826828,-0.006384114132726548
WS,midday,510,244,0.02212642670694339,0.3221828170661165,-0.1589493692324664
WSBC,close,399,310,0.0018606056019559033,0.3050281596603947,-0.6382321384088407
WSBC,midday,2211,1064,0.004498832656230094,0.4333671764532785,0.31857385573402386
WSBC,open,122,63,-0.004782238240508289,0.04632954240196086,-1.3555122530283334
WSBCO,close,35,147,0.014586789625309038,0.48229556865934897,
WSBCO,midday,77,59,0.005026295954931655,0.2483362553525732,0.29554424075954566
WSBF,close,154,158,0.004349504198169303,0.14309755797353094,0.5467829353834992
WSBF,midday,699,427,0.002455583515662743,0.0627610112341609,-0.4055776954492474
WSBK,midday,54,79,0.003946072226174847,0.4942684476404265,0.10811592410883386
WSC,close,368,367,0.0010026418616468661,0.6737132634821436,-10.466190088084875
WSC,midday,2454,1353,0.0013731494912452044,0.31148969762215345,-6.841419305681385
WSC,open,155,126,0.013463215949333461,0.2944072453009025,-2.3263828874269863
WSFS,close,182,258,0.007329849479536733,0.4636678591879988,-0.8809239198031908
WSFS,midday,883,538,0.006166192824014181,0.17980533741532498,0.34810687338287205
WSFS,open,50,40,0.003755938933141287,0.000794404692036578,0.007786595859520795
WSHP,midday,141,405,6.246166811973264,0.24454869578677596,-1.5989050695186777
WSM,close,339,276,0.01852008306693235,0.5057547418486171,-0.328686142945686
WSM,midday,1896,753,0.020377258464390823,0.2195676979863468,0.3085573087606266
WSM,open,227,81,0.022180525129226813,0.06647820726490003,0.27140285242658924
WSML,midday,437,94,3.423798072997535e-05,0.002653393237247405,-0.013882199094339631
WSML,open,85,24,6.496311109674828e-05,0.025831006564410917,-0.32251235561471114
WSO,close,239,187,0.06483424449118844,0.17614272265078862,-0.5986505643177611
WSO,midday,685,550,0.21149326735062776,0.1354687016348264,-0.6943837278385572
WSO,open,63,11,0.9598127743207219,0.35800543927540857,-0.22126166876354447
WSO.B,close,132,113,0.3462260474794159,0.029970167171847154,0.059926540497188596
WSO.B,midday,489,342,0.12054343092210575,0.006353661942138066,-0.03521298418561014
WSO.B,open,92,15,0.07362116898995538,0.000833487996521447,0.025440510090611324
WSR,close,235,160,0.0018473073150849558,0.673089264599468,-2.86095123627728
WSR,midday,814,450,0.0020130534632813307,0.27677330480539447,0.44639488303213526
WST,close,284,216,0.026232898758387288,0.39704071920882805,-0.008696918416789767
WST,midday,1494,743,0.04289895429290138,0.19111629241840447,-0.2936085768920591
WST,open,165,56,0.25849195533074076,0.15900474296599484,0.5124464968543821
WT,close,323,195,0.0002283310776719751,0.8420517210913159,0.5757031403767365
WT,midday,1783,775,0.00046608784486914634,0.7594936505224229,0.5369812076380298
WT,open,223,123,0.001289742126264285,0.3488678366612883,0.41919054556829993
