sym,session,n_in,n_out,beta,r2_in,r2_out
VIDI,midday,48,28,0.00930195278344506,0.07669966945057236,-0.6714811366074642
VIE,close,85,178,0.009828332599967534,0.13779945604693405,0.310109513705649
VIE,midday,538,139,0.0061879710482601845,0.09178033062191707,0.11561180539118676
VIE,open,80,19,0.04539238642990389,0.3110025908539216,0.24532839526523553
VIG,close,811,451,0.0004631159708756296,0.5841681168544828,0.4383959844579507
VIG,midday,8037,2869,0.0007375001169193155,0.24935356525594007,0.09526553451423059
VIG,open,912,424,0.00040722837086326397,0.09390374737105671,0.16717930289943228
VIGI,close,74,78,0.00030429423382449355,0.14480355955714228,-0.09497981190664184
VIGI,midday,756,97,0.0003987060506967581,0.14022933349942446,0.16467921701557198
VIGI,open,140,49,0.00039004481841178,0.09477906520754122,0.04335467580457131
VIIX,close,563,290,0.000697342912199789,0.6086694329579702,0.5822251860463334
VIIX,midday,4461,1956,0.000691147907021234,0.45513546167227215,0.6435700823605288
VIIX,open,765,269,0.0007051055831945155,0.2124804261015892,0.5958380538373906
VIOG,close,252,185,0.0014899756166350958,0.5538018722838384,0.4189943857447781
VIOG,midday,2968,1070,0.001373176629096998,0.39538695039740474,0.3947899506145106
VIOG,open,299,91,0.0035409982117148814,0.005698422834444784,-0.7078671800550982
VIOO,close,209,147,0.0021153996858705535,0.5209336578913775,0.32931979652888943
VIOO,midday,3378,708,0.0021236513754608025,0.11566168330959127,0.42554834996808044
VIOO,open,564,203,0.002526524151162799,0.02241984690646894,0.06069838244267256
VIOT,midday,120,65,0.00017899140810534887,0.13219512516666973,0.1483245166650169
VIOV,close,185,139,0.0015947439612572628,0.792782789373215,0.5848549048576901
VIOV,midday,3178,661,0.0013077093304104696,0.3812774495327548,0.37466473713546145
VIOV,open,683,298,0.001703344498070185,0.19141226644020848,0.21858951362366263
VIPS,close,552,352,6.976723480065093e-05,0.668712554565279,0.16915949005613728
VIPS,midday,4922,1664,0.00010137119145521297,0.5981768092760176,0.5971148634762176
VIPS,open,517,295,0.00017120160763031223,0.41437336136271696,0.6521621571160063
VIR,midday,255,135,0.0008059266801170712,0.03827554713686408,0.12342651025981388
VIRC,midday,55,21,2.1054771557252847e-05,0.0022486774894292494,0.000507094834739874
VIRT,close,497,264,0.00033576514026258206,0.6863277590665028,0.17326502063711335
VIRT,midday,1822,1033,0.0006024098865202887,0.6570087030349572,0.6329720230117011
VIRT,open,151,59,0.0008261932219701817,0.5730096911749364,0.7456909949125317
VIS,close,432,235,0.0013263049254629772,0.8440875586343849,0.5522300861009009
VIS,midday,4198,1580,0.0015321202494164524,0.5018134876517818,0.7002351052760405
VIS,open,635,250,0.0010076792341907688,0.13974946047743175,0.12527316743206263
VISL,close,55,28,2.390030142553782e-05,0.2580830071488724,-2.4526136281605693
VISL,midday,329,297,6.398503010173684e-05,0.21087485322795035,0.1931438394010061
VIST,midday,76,21,0.0037887133461962886,0.11976720813230356,0.10812550553707834
VIV,close,532,247,5.334627353024856e-05,0.6504569285602856,0.6131771566366174
VIV,midday,4844,1669,7.06813412145351e-05,0.5251429886185588,0.6280711055825063
VIV,open,371,262,0.00016332971603579493,0.7695349748878234,0.19951896854644247
VIVE,close,41,23,0.0002293761859120321,0.44266339249188197,-46.49220876034477
VIVE,midday,565,232,4.624220672722135e-05,0.044359563876825596,0.0969439741945407
VIVE,open,108,14,2.8601451116847368e-05,0.03967765682846918,-0.004462781826243489
VIVO,close,302,162,0.00018895625966156986,0.19294933649734033,0.22661633056561514
VIVO,midday,1215,665,0.00041463365835457124,0.2511028245625368,-0.21142400362945968
VIVO,open,89,36,0.0012956448512572779,0.054819269947793584,-0.6661290550720846
VIXM,close,157,90,0.0009296745407004334,0.1120788676181604,0.05125219728700703
VIXM,midday,1386,258,0.0006692340358718596,0.12449708182522416,0.025283470945118958
VIXM,open,356,79,0.008613357034750715,0.04101466994967003,-0.006473480615102556
VIXY,close,882,442,8.744825472730195e-05,0.6145165820335489,0.48435164302121436
VIXY,midday,8362,3220,9.476194325559358e-05,0.5158185444899447,0.49816177078008794
VIXY,open,1159,442,0.00010394059728926665,0.4915023805993421,0.5640109570483826
VKI,midday,36,29,0.0022158979125902678,0.37934653579617755,-3.5979067859023086
VKTX,close,234,165,0.0001225987345503132,0.8214553484894401,-0.5035364965130336
VKTX,midday,2269,747,0.00031721167268972296,0.7043899501968596,0.36428457261067515
VKTX,open,290,150,0.0004694090903334805,0.7339440655980211,0.3930704742308302
VKTXW,midday,1455,291,6.644237340010052e-05,0.0015339730510233968,0.01859290619776144
VKTXW,open,202,78,5.241520384799702e-05,0.0010176663955284236,0.02265154362434163
VLGEA,close,100,42,8.046152400794325e-05,0.005538745296597149,-0.02474793305737455
VLGEA,midday,663,252,0.000711471021712901,0.028356520104078044,0.05829160657962529
VLGEA,open,55,20,0.003962403399429743,0.16734419457651237,0.06701357161340038
VLO,close,545,340,0.0030817371351215487,0.5748404248793627,0.5769436023434497
VLO,midday,4173,1688,0.003470394222229488,0.46027843426682014,0.5433016296299051
VLO,open,373,143,0.0033526965425733778,0.3695205795385765,0.40495644262631336
VLRS,close,179,52,0.012678417570981478,0.3390377469463205,0.21538775397437182
VLRS,midday,337,290,0.004693070108493502,0.260209602759547,0.23193420226085204
VLRS,open,39,12,0.005299689996190112,0.26723159025786836,-3.051929026235004
VLRX,close,87,24,-8.869507684152633e-06,0.001513674395401193,-0.004378891714663435
VLRX,midday,395,110,1.9162513948241645e-05,0.05477251757594866,0.11763766185134517
VLRX,open,65,21,0.00012045532401473793,0.14652503549096735,0.03871294629670452
VLT,midday,41,18,0.001281418156077997,0.13774565019581528,-0.06199880672129909
VLU,midday,61,53,0.015080709033623454,0.056007427179451404,0.05593357644096364
VLUE,close,515,350,0.00029198798107090877,0.48023996353735027,0.46289925207286664
VLUE,midday,5869,1839,0.0003037302138126529,0.3229035896498674,0.23424344324471624
VLUE,open,984,409,0.000374303328808741,0.36819550738191426,0.36988197205159934
VLY,close,561,354,3.904048372713965e-05,0.7065546744937733,-0.22583406849058574
VLY,midday,4889,2021,6.210672606943762e-05,0.6452376243857219,0.6603179404080736
VLY,open,433,252,0.00015515948576970016,0.4007381633848537,-0.008322100667118804
VMBS,close,75,43,,,
VMBS,midday,432,335,0.0001737678707870774,0.2917517485676665,0.359313547829901
VMBS,open,56,35,0.00012305775921502547,0.051697469842472935,-0.04572703946588996
VMC,close,441,240,0.005208655526249454,0.5362582384531439,0.3406185106989642
VMC,midday,1831,1080,0.013447253841819135,0.4716311639456356,-0.2300930456282806
VMC,open,211,73,0.0354489957332741,0.13045733860136552,-0.06450821203526225
VMD,midday,590,139,0.001254654794791274,0.19498116812939015,0.10516241845668417
VMD,open,86,21,0.0031856838350063227,0.7185162819204824,0.5691093411482038
VMI,close,259,106,0.10298844575520731,0.13276036643761957,-0.013672067781444808
VMI,midday,941,577,0.02618761254360258,0.07096343465375536,0.029679764538365405
VMI,open,42,46,0.14776076494773593,0.04454853219695599,-0.42270264430626425
VMO,midday,40,43,0.000951999075205226,0.600035205412221,0.722702584701588
VMOT,midday,153,16,0.0004189246554425961,0.04077019004375722,-0.20985353004329044
VMOT,open,88,24,-0.0003585385920707564,0.0446861415835254,-0.6362413972342345
VMW,close,376,255,0.006513088883507785,0.3412664866264605,0.013103398303520142
VMW,midday,2999,1323,0.011050530163129783,0.11368660439491003,0.07784553580174947
VMW,open,253,176,0.02160132966258703,0.1315445486435637,-0.013655172132337245
VNCE,close,58,52,0.013802107850738144,0.2741092814237777,-0.06270631688328598
VNCE,midday,349,385,0.008974786816798896,0.2337569567960313,0.11760338882281118
VNCE,open,68,87,0.022334920368117808,0.07568904344539674,0.14867442622683147
VNDA,close,223,248,0.0006075951940583704,0.5583199301178305,0.006066048086925568
VNDA,midday,1889,680,0.0006931831521463836,0.29530072666841234,0.4439069095313921
VNDA,open,123,52,0.001339344671327353,0.571017576627491,0.4222071936435986
VNE,close,184,114,0.0006089481909441102,0.19818907850195178,0.004753299760389185
VNE,midday,1361,408,0.0011392420681562313,0.3451540297292722,0.13520320681906628
VNE,open,213,58,0.0013872476806101907,0.46922916603338455,0.6964062594628219
VNET,close,134,174,0.0005049923896534449,0.5166514759829598,-1.007226404376929
VNET,midday,978,442,0.0003621109260948886,0.2786832659818368,0.555314966245215
VNET,open,281,104,0.0014284301023520104,0.22533551674440444,-1.0726957950900955
VNLA,midday,42,20,0.002690703342417168,0.12896522499421112,-188.30577239074572
VNM,midday,151,34,0.00045945450045809476,0.24350981506035443,0.026781263790823906
VNO,close,273,290,0.0018586639550108555,0.6258501694157147,0.4838338248317776
VNO,midday,2254,956,0.0027610624864073422,0.41994926069405636,0.41381245662727695
VNO,open,214,60,0.009548716463667709,0.2789671336780357,0.41177502036080593
VNO-L,midday,37,12,0.004747000110640936,0.043192314380043464,-5.121482769317332
VNOM,close,113,147,0.00262535328532838,0.4088475374564235,-9.61376497904578
VNOM,midday,776,319,0.0030854831463649,0.11312950799582666,0.012097713518774422
VNOM,open,94,39,0.011750758483383594,0.1803259571125927,0.08897642334682643
VNQ,close,1170,522,0.0001176057510679944,0.543983895632578,0.509302470754516
VNQ,midday,12455,4808,0.00016594461368114514,0.5392303507683025,0.5433167332389941
VNQ,open,1079,501,0.00045995074106770464,0.41037066702024316,0.29215683036033513
VNQI,close,104,57,0.0004406031837381076,0.24010729163980474,0.020088687049785836
VNQI,midday,1137,243,0.0002536059054397208,0.0949106826577362,0.1697358476312879
VNQI,open,117,62,0.00048490220381434154,0.0904431370666108,0.27089652730052105
VNRX,midday,121,34,0.0025164815966588674,0.3474793060630838,0.3313839554905115
VNTR,close,68,42,0.0013353519804526408,0.43969197963724127,0.08437457425179062
VNTR,midday,605,197,0.0006795956720811201,0.2415811726713947,0.22281801728227113
VNTR,open,44,25,0.00422332712377087,0.5933947831299634,0.3330583141569521
VO,close,502,289,0.001842444692101527,0.4096734688991266,0.4794867274774067
VO,midday,5931,1793,0.001438761472516233,0.11408149999748102,0.2340396400450514
VO,open,694,290,0.005176981887359487,0.14040582751806233,0.10634021050934961
VOC,midday,59,36,0.001738344042907534,0.10443633771482395,0.2576991616437221
VOD,close,440,254,2.1462736153478517e-05,0.6940834244673417,-0.20868693323114962
VOD,midday,5549,1661,2.1228002745310094e-05,0.6228870738335568,0.6591932974843753
VOD,open,754,281,2.2252726241434357e-05,0.5179139266626711,0.540918257624557
VOE,close,482,285,0.0007644131256562346,0.4257711593558643,0.3591076420936674
VOE,midday,6236,1803,0.0012310029140240395,0.3199253762624813,0.38496931020874914
VOE,open,826,395,0.0028788454381692085,0.1723845119870578,-0.02129578515194308
VONE,close,791,391,0.0007660318098715688,0.6555985342323678,0.6978269431305099
VONE,midday,7364,2608,0.0008515859479601207,0.7158647064377743,0.5648871370432405
VONE,open,1028,438,0.0008815326146783503,0.5712824647107886,0.5582312255078368
VONG,close,538,338,0.00129669553192097,0.6208733790962202,0.6093048224276472
VONG,midday,7947,2355,0.0011550435380321123,0.5232925262553376,0.43049707797698944
VONG,open,1052,449,0.001495198730711314,0.5227881638036014,0.7320436767125142
VONV,close,254,192,0.0011257237880234995,0.7349520775104642,0.7428835643879557
VONV,midday,3478,902,0.0013476417662779642,0.6293085565331005,0.5462286222391459
VONV,open,689,310,0.0009414196325970139,0.31276074618720234,0.3717803751197921
VOO,close,848,441,0.0011006041028650748,0.5875808781979653,0.49261017730998236
VOO,midday,8870,3416,0.0011660347450946893,0.521889267116994,0.5282116106477495
VOO,open,1150,450,0.0009672754165624558,0.5595533229572027,0.5980108513470439
VOOG,close,679,361,0.001549552032856104,0.6052494013857664,0.6596911643987747
VOOG,midday,8026,2310,0.0018005416676367518,0.45774835295778815,0.2851083417959128
VOOG,open,1009,433,0.0035589663221630885,0.43330594343474427,0.47110575112790976
VOOV,close,324,202,0.0022583844713472624,0.7334669182887871,0.6868852111379232
VOOV,midday,4905,1230,0.002624641000547985,0.5833317363971396,0.5080660875777148
VOOV,open,619,199,0.002073256032271963,0.2742649321577567,0.41523272722779303
VOT,close,347,270,0.0014680397956879532,0.6128069433133448,0.5908552845840793
VOT,midday,4807,1282,0.001990685875477782,0.5226837008743902,0.5532462735302532
VOT,open,607,241,0.007729112659379786,0.30886988801671145,-0.7953569194409278
VOX,close,376,193,0.0005143871355212707,0.5246515130899587,0.2430065621070151
VOX,midday,5091,1411,0.0005806224928051112,0.2943147568611495,0.28019204281657795
VOX,open,781,319,0.0020442852137072367,0.13662701968065485,0.22128292609608013
VOXX,close,65,55,,,
VOXX,midday,292,159,0.0026945630075228505,0.5458694325704664,-13.343823565537388
VOYA,close,314,299,0.0020690929943316273,0.22242900687947287,-0.01317831847972517
VOYA,midday,2538,1163,0.002915671369369644,0.329403302208162,0.20167197320606645
VOYA,open,176,97,0.015745050902400946,0.18477417016047304,0.14039416852145647
VPC,midday,107,68,0.0022538085802841375,0.24870746181538275,-0.07565016216335851
VPC,open,39,18,0.0057438067627124745,0.5444808389118352,0.44016835988855674
VPG,close,59,60,0.016017800101986387,0.10185105085391635,0.08251914552626305
VPG,midday,354,123,0.012084510772100713,0.07247849605905587,0.1067964642203606
VPL,close,460,253,0.00017630554312845795,0.42133259330043527,0.3632071191378369
VPL,midday,4239,1103,0.00029172004309871755,0.27495437658262173,0.22397468211756766
VPL,open,373,251,0.00039003348642090635,0.12993904879098694,0.3033238702837855
VPU,close,198,168,0.0010820469027565832,0.9265875636018934,0.7687161499038873
VPU,midday,2920,742,0.0013286390300993767,0.7566305735578095,0.8490370303917472
VPU,open,538,205,0.0013147047572598274,0.37989917757224784,0.6336971254876727
VRA,close,102,144,0.0008625083376964379,0.4915852880852606,-0.40011071648640084
VRA,midday,787,438,0.0013205990811261201,0.20633293598695007,0.23904516922698205
VRA,open,188,39,0.0023472767470011325,0.10532059618435666,0.21804631783873019
VRAI,close,66,44,0.0012499999999999998,0.9999999999999999,0.8470935130581299
VRAI,midday,644,191,0.0012269285789051326,0.9361316699765176,0.9706553037980938
VRAI,open,120,48,0.0010882217090069284,0.7642638155068532,0.7505774701023534
VRAY,close,195,148,0.0001521777658687558,0.8997503149796656,-4.71009325443946
VRAY,midday,1700,598,0.00015127138676342052,0.7692087209537403,0.5428217619848335
VRAY,open,155,61,0.00035869869731450406,0.6723064620135474,0.4443914013507557
VRCA,close,81,48,0.00784787351092649,0.16980361278009812,0.20275281488198948
VRCA,midday,540,226,0.0054600787800210635,0.06872350853816404,0.2119788223268858
VRCA,open,112,24,0.014009761712347343,0.13707582352381936,-0.09870108865045868
VREX,close,138,149,0.0021014763331594966,0.28758118048236825,0.08144226328096937
VREX,midday,860,361,0.001357123933471574,0.05160875079836999,0.19940883295899925
VREX,open,133,44,0.0038733023833893727,0.11629672161702412,0.06400304588448935
VRIG,midday,53,12,2.9916429643697636e-05,0.11407089295218206,0.00673357796373053
VRML,midday,365,177,2.3861254365861212e-06,0.0005182746770026345,0.005265753422658448
VRNA,close,196,40,0.006366354908410133,0.07750585000203628,0.2105953403779829
VRNA,midday,271,86,0.0003270596845284267,0.01697048942639655,0.025370856095930816
VRNA,open,151,34,0.0004029587479488283,0.007910557104276164,-0.006123131182870001
VRNS,close,281,212,0.00306484523128603,0.05497630029599355,0.22069943655696156
VRNS,midday,2667,783,0.0013075889545911075,0.010885829350145754,0.04015736871748288
VRNS,open,270,114,0.004385354339234759,0.03955209086981097,0.07230785207416646
VRNT,close,274,236,0.0017660067532424145,0.37396633251787953,0.034200183054562294
VRNT,midday,1697,709,0.0031561328960739905,0.23468158435238348,0.3616123102111294
VRNT,open,248,62,0.009152021764197008,0.01745348332617544,0.17929144352943904
VRP,midday,81,56,0.0006455419512504942,0.0923037107101774,0.1196497348986938
VRRM,close,192,190,0.00023441869302384005,0.8333226722444681,0.16490561532080827
VRRM,midday,1777,619,0.00037154390295741023,0.5817461880325787,0.7997218253325142
VRRM,open,229,110,0.0008559270225195741,0.5724296372529379,0.34605226842293857
VRS,close,114,89,0.00492554371415497,0.15985294576830059,0.10363360169627756
VRS,midday,777,378,0.002718390063692765,0.2549075810155495,0.25189952013766104
VRS,open,78,10,0.01015846289671379,0.12253255710625074,0.24526441872390592
VRSK,close,340,253,0.0022378033008063074,0.3621612268401006,0.41947615696935725
VRSK,midday,3433,1181,0.0045308795813563145,0.4301883090373439,0.2753358940865396
VRSK,open,312,132,0.0081465452462998,0.261652436766267,0.3675581501473677
VRSN,close,408,335,0.004185596939599667,0.36896340740158773,-0.15624345388654004
VRSN,midday,3936,1509,0.00444053722984927,0.1890217554945166,0.16508836012047523
VRSN,open,293,136,0.015430258019203853,0.05712448438064366,0.4013213838249954
VRTS,close,146,108,0.01634392170258996,0.06813416129605827,0.14296508371292815
VRTS,midday,1357,699,0.0171347031289793,0.04021656276046141,-0.27324482166124286
VRTS,open,83,18,0.09282073063931598,0.006257688403045508,-0.5209496724903868
VRTSP,midday,99,22,0.059015026077154205,0.09260046104142691,0.20800845913485744
VRTU,close,207,147,0.0016742826911225817,0.04007857921746606,0.07889057877704597
VRTU,midday,1243,442,0.0032601743810684934,0.05228481775118098,0.20626622699573183
VRTU,open,149,83,0.019799241341487972,0.2100946270549813,-0.2588124817810873
VRTV,close,140,95,0.004943765532024827,0.15658920679337202,0.021827123331619736
VRTV,midday,882,339,0.004285759116044046,0.2684784215558631,0.26154256589328995
VRTV,open,37,15,0.009181654124414513,0.10552735663575265,0.1939446495562943
VRTX,close,465,350,0.006870122314275524,0.6089342652615262,-0.47439526308500457
VRTX,midday,3656,1554,0.011481279925867208,0.3637273921700775,0.03057055142346521
VRTX,open,325,171,0.0337188532524908,0.4111047588605883,-0.6505300922400379
VSAT,close,292,252,0.0035670846335177225,0.26807103953420314,-3.6376701975336045
VSAT,midday,1756,1021,0.0023328685715745586,0.053095426010426404,0.16686517689801683
VSAT,open,224,69,0.009483045247270979,0.17845516133381525,-1.1367597561801102
VSDA,close,139,58,-6.219553233767067e-05,0.0027915167376187837,-0.10892860767051982
VSDA,midday,2253,493,-0.00019450464522739207,0.07860761773115625,0.11214462905607692
VSDA,open,426,215,-8.966804636381885e-05,0.022005584388397437,0.02135059336602052
VSEC,close,38,156,0.0033993429641745194,0.18890321617379835,-0.05847032856785872
VSEC,midday,261,129,0.00036667329786252125,0.0014638335982015776,0.016480750285201906
VSGX,close,104,86,0.00030138991277396025,0.012593889148365794,0.14083508654302923
VSGX,midday,1363,296,0.0011694605135474658,0.09082376034936131,0.30804836003515146
VSGX,open,239,59,0.002443450580145293,0.037064638294763426,0.22915355344441335
VSH,close,377,253,0.0008840096582089327,0.6825100859476348,0.40366209308023093
VSH,midday,2863,1209,0.0008786623137362238,0.5568688763340125,0.5515078036846748
VSH,open,392,189,0.0018001346277654847,0.11171738646786739,0.18074769117612288
VSL,close,54,62,8.124645348236512e-05,0.011321609901979548,-0.0019343634692829959
VSL,midday,556,129,1.537162061330597e-05,0.0008187057564821973,-0.0009830099608789666
VSL,open,170,45,2.0406104894475268e-05,2.8769742439842832e-05,-0.0005032647188476513
VSLR,close,250,195,0.0003113442075696721,0.5850246615722015,0.4913207913983353
VSLR,midday,1145,467,0.0007268241063717734,0.5268980081995622,0.2975868722292311
VSLR,open,181,61,0.002042746843994864,0.3684869572312543,0.32690788302636997
VSMV,midday,217,24,0.0007285691386731821,0.3277506159208938,7.9557124418983e-05
VSMV,open,30,17,0.002648092778122723,0.1597108693032776,0.5816304625572448
VSS,close,94,87,0.010845022161634452,0.6128485080453125,0.1613617588207007
VSS,midday,849,260,0.002255231579735051,0.16596646698042877,0.15917203110469957
VSS,open,98,50,0.004304022767773241,0.21275946944966848,-1.281262611147219
VST,close,516,396,0.00017315436421167546,0.723217208149106,0.5410697241348766
VST,midday,4970,1882,0.000288995975534599,0.6701022901083397,0.6920388805659681
VST,open,294,230,0.0009245896726875841,0.20653320096873234,0.1895795848053582
VSTM,close,48,114,,,
VSTM,midday,664,240,1.6101546408688502e-05,0.25847608560463425,0.20916248692878137
VSTM,open,67,40,0.00014139510870931672,0.2927702948341862,0.4674266881647734
VSTO,close,316,127,0.0010443182877902678,0.627292604646905,0.2750700780608565
VSTO,midday,540,511,0.0010975256723650317,0.49778129985172226,0.12068978964077115
VSTO,open,83,23,0.0023950285705985237,0.31741475421616755,0.3623236456275377
VT,close,744,415,5.63058406966427e-05,0.43186043791549483,0.20629042612386794
VT,midday,6735,2281,0.00013756869825431967,0.344462309180713,0.003356901704652304
VT,open,824,349,0.00014609193726874338,0.13888569982306784,0.1016062914003103
VTA,close,39,23,0.0003255420386260514,0.6025354790180546,-0.7271400852576946
VTA,midday,144,103,0.0003854654620473531,0.481947943081092,-1.2079671391044093
VTC,midday,253,64,0.0015141051115139948,0.15138202581645058,0.0747551132635379
VTEB,midday,1108,130,0.0003256810292741077,0.25543867534261105,-0.4283375454955658
VTGN,close,38,69,2.303109167869087e-05,0.18084558190909983,-1.2734157098801413
VTGN,midday,262,72,6.88666386996009e-05,0.2623524431979269,-0.013138442760886049
VTHR,close,349,262,0.001986256087047694,0.6855305076081386,0.696508521964998
VTHR,midday,4951,1370,0.0016969122339277746,0.6103729267135074,0.686334277790599
VTHR,open,762,263,0.0020267304933385072,0.2790223531386446,0.351015575163637
VTI,close,1171,522,0.0006678104927346822,0.5698398513629318,0.5631618448951902
VTI,midday,13010,5200,0.0006835937598972115,0.4098168481365202,0.23450288228688543
VTI,open,1185,527,0.0005091330049990912,0.29900512070299373,0.35815995355659447
VTIP,close,39,43,,,
VTIP,midday,792,371,2.1107376896754882e-06,0.007166964724060435,0.020470973699578177
VTIP,open,36,44,2.1295780980407587e-06,0.0004501928099258164,-0.024171325879533745
VTIQ,midday,41,12,0.00011373565272647843,0.051292988267000406,-0.4818444034815119
VTN,midday,57,27,0.049008828615636664,0.521930856776199,-3.0322131985087264
VTNR,midday,94,20,-8.168443017931575e-05,0.013929578492932693,-0.2744965903669323
VTR,close,632,351,0.0009645745382548356,0.6792043466267453,0.5169627678536055
VTR,midday,3702,1752,0.0017707948793904639,0.6232997690597681,0.3020143948450583
VTR,open,286,194,0.004151612835300671,0.7109246496159957,0.49691835304699894
VTSI,midday,90,73,0.0026546040038937097,0.19943126520861013,0.1257329690398582
VTV,close,628,365,0.00034718288646300215,0.5802761378672683,0.5428767701028749
VTV,midday,7074,2364,0.0003326457976815565,0.27572684215407745,0.3693594940694259
VTV,open,933,404,0.0004631784717452941,0.16237124961372845,0.2575596216544248
VTVT,midday,157,48,0.0001939853622334438,0.08375449052208675,0.05200160285250566
VTWG,close,383,200,0.00105616165349785,0.5880714664092973,0.5274975469168768
VTWG,midday,5700,1665,0.0009856444410326092,0.27201171013893005,0.14451846061758344
VTWG,open,957,303,0.0014454727575019639,0.39564438720670375,0.4518648612465205
VTWO,close,692,398,0.00023219616513912424,0.5780894929864127,0.5176313326392811
VTWO,midday,9804,3011,0.00024850832441016777,0.6205867726285867,0.365376312916194
VTWO,open,1240,507,0.000280731915744848,0.5959422127552456,0.5700811191291477
VTWV,close,317,256,0.001733324521970852,0.5318097782226178,0.19006042005005575
VTWV,midday,5952,1280,0.0011931321135533169,0.5330200332987152,0.4182212635515836
VTWV,open,1048,376,0.0012746042357626246,0.5750926666701345,0.5559059787991925
VUG,close,764,409,0.0014282111875490902,0.3887492147568081,0.3313608945567771
VUG,midday,9288,2927,0.0016378755602933638,0.16980989781143285,0.25318461774540546
VUG,open,1180,498,0.002361745291788754,0.13228353632982917,0.0012655840334275803
VUSE,close,107,66,0.00011420011356504587,0.011778331550888841,-0.02889438908069697
VUSE,midday,827,346,0.0002020544340278037,0.13721717602073266,0.03196738893087525
VUZI,close,31,47,1.2896459847081105e-05,0.00451290118248858,0.08473652215404792
VUZI,midday,189,83,0.00027690183463805753,0.26251568180039725,0.13139108169979674
VV,close,538,322,0.0010327571406198702,0.6553821686299364,0.6124744907867177
VV,midday,7337,2243,0.0010206426853020482,0.4680732284070711,0.41860570226619964
VV,open,879,406,0.00218819117968656,0.43493416101734134,0.3516446538981084
VVI,close,55,78,0.0689736515089386,0.12391402089540982,-0.09860437584866366
VVI,midday,906,162,0.019206575133242972,0.09465981535843086,-0.031446039557443406
VVI,open,48,70,0.1563604440542733,0.21699104467996103,-1.5194635678748343
VVR,close,67,57,,,
VVR,midday,486,139,1.3931185244863154e-05,0.12337744978415671,0.13742765192283768
VVR,open,111,98,5.0906770725100837e-05,0.3619934426546794,-0.6775099649013987
VVUS,midday,162,17,0.0024312061937517507,0.32943516743044876,-47.107627146454284
VVV,close,290,195,0.00072268699846029,0.6008425069306536,0.4296120437988519
VVV,midday,1617,814,0.0009620920893181173,0.5184357541764458,0.4828747623326647
VVV,open,125,58,0.003395285794582031,0.18435037607842425,0.444510762431659
VWO,close,749,445,4.466601198354453e-06,0.6122599070970198,0.4836804411403701
VWO,midday,8384,2385,5.98774588610528e-06,0.380454348093358,0.51453724179027
VWO,open,959,442,2.2120491434667152e-05,0.3196469768225648,-0.2974447296372027
VWOB,midday,438,103,0.0011691182540825977,0.3107141888008369,0.19262435530932864
VWOB,open,70,38,0.0022093859113161696,0.19994291168707803,0.24774396834492163
VXF,close,459,246,0.0013258687521461564,0.33041798382495025,0.4374894462527309
VXF,midday,5782,1472,0.0021824558168963178,0.3908749293854262,0.3161553179997212
VXF,open,672,218,0.006735064525547559,0.28113722921100937,0.28249460131193793
VXRT,midday,256,56,3.245087984243958e-06,0.018397656172158567,0.007686207655553945
VXRT,open,37,14,0.0001357034750304113,0.4960694833943865,-0.3724568408878548
VXUS,close,451,322,2.8878114585449253e-05,0.5870845399076678,0.23050280937448397
VXUS,midday,6067,1491,4.1222659754393695e-05,0.3176299301142209,0.24275794526971894
VXUS,open,720,347,9.138266707899561e-05,0.37911946926090473,-0.11942296444368328
VXX,close,1031,499,2.1378976621790377e-05,0.7615117649389258,0.6880843080277397
VXX,midday,10873,4312,3.55250200930632e-05,0.6073134301798089,0.6368575961017553
VXX,open,1237,500,4.33723649182448e-05,0.5684906060476462,0.6380462694755986
VXZ,close,83,70,0.005959872222679473,0.09569185781445079,0.1304945360248796
VXZ,midday,854,198,0.01636202725516146,0.21849637861760107,-0.29706675028218155
VXZ,open,368,39,0.015688550180888782,0.21888490966816856,0.10653263494403464
VYGR,close,187,175,0.0008133621919981927,0.08676252071602422,-0.023385804428032397
VYGR,midday,1546,664,0.0009508961784046542,0.06019633048945161,0.08320613893427053
VYGR,open,177,135,0.014019781097431338,0.3666718161641096,-1.06606054286642
VYM,close,789,431,0.00020046395004854725,0.4753298986290799,0.2953478262190171
VYM,midday,9019,3090,0.00021738490039694842,0.34305420351840094,0.3208484264538224
VYM,open,854,465,0.0005283632671794294,0.400734467601314,0.40364105052835897
VYMI,close,59,29,0.0001244798171271915,0.03427515075113147,-0.02927725531217029
VYMI,midday,406,127,0.0002601198619350143,0.02756884399515023,0.16229385640229566
VYMI,open,70,31,-4.317820589065617e-06,3.7853539244947426e-06,-0.08340711202746287
VZ,close,996,488,0.00011428831635996523,0.6862596156273636,0.6115316815223776
VZ,midday,9988,4014,0.00019138040488526372,0.4993144617019283,0.4701420403358475
VZ,open,881,453,0.0005762291658228516,0.5875968555445427,0.5121912366862076
W,close,563,358,0.003999132366487933,0.2942471908555427,0.07278374696125911
W,midday,3629,1380,0.006979168472782752,0.3375166932608467,0.2182936859437724
W,open,257,99,0.03186779430382389,0.2810507457091929,0.014119925389166288
WAAS,close,43,50,0.0005853439809582287,0.3032586050261079,0.2525959287959859
WAAS,midday,292,123,0.0019758973534074404,0.6582551559172114,0.5253229493550733
WAAS,open,56,18,0.004693563032731762,0.18858677382534075,0.09500452775796075
WAB,close,462,245,0.0023514073402294117,0.6331200355230029,0.5404075141980618
WAB,midday,3143,1201,0.004057125053563911,0.4474453523356627,0.47872572695396387
