sym,session,n_in,n_out,beta,r2_in,r2_out
GILT,close,227,193,9.209669061368667e-05,0.12649734305543486,0.14818604895973986
GILT,midday,742,617,0.00015062633042800595,0.22921006941005417,0.2053880352751264
GILT,open,409,109,0.00013574772807309647,0.07402296719343687,-0.2157845249481365
GIM,midday,143,85,0.00033845379268645283,0.5831537967495605,0.06388709918020208
GIS,close,745,440,0.000511891774520045,0.6854286794412148,0.5402932978113484
GIS,midday,5612,2767,0.000655698226689491,0.6235404172319858,0.6448457484613989
GIS,open,591,292,0.002994889587160093,0.584668082379046,0.4031769496751111
GIX=,midday,463,197,,,
GIX=,open,35,18,0.0007442459878194502,0.22004709241895698,
GKOS,close,261,224,0.010890139176851726,0.09116958801081958,-0.02997250818002639
GKOS,midday,1838,936,0.012202382459486776,0.10809116714450318,0.07012368763318455
GKOS,open,132,45,0.03568627203314365,0.14540984765514925,0.31063502751642713
GL,close,461,258,0.0067553615949508036,0.4059346462289233,0.2795574628783408
GL,midday,3190,1528,0.007926813340608801,0.32327823719603416,0.3303942956432211
GL,open,233,173,0.024153618788392242,0.10813198847835312,-2.602921189844299
GLAD,close,45,33,0.0022938552131769037,0.33590916925374653,-3.972091294074766
GLAD,midday,288,121,0.001080170101289439,0.18664230617707486,0.17384428431704102
GLBS,midday,290,41,0.0002140888022499135,0.205703226416381,0.501574468788877
GLBY,close,127,55,0.005,1.0,1.0
GLBY,midday,1368,614,0.004999801613168351,0.9923105496677929,0.3322454507816215
GLBY,open,137,56,0.0043849714398266695,0.17379459974922773,0.9227343788991519
GLD,close,1217,517,0.00012925319625599896,0.5799932320887602,0.346957573289556
GLD,midday,13167,5535,0.0001484775507657616,0.6023490225995551,0.5642383864055197
GLD,open,1247,531,0.00023317907450358218,0.7974862745170581,0.5513508504071074
GLDD,close,126,124,0.00047391582500142177,0.256972767182297,-0.5111599577502051
GLDD,midday,1225,353,0.0010587787173860622,0.19364016840894288,0.3103590153605327
GLDD,open,98,39,0.003153095582152586,0.1939229480977824,0.0923643119382831
GLDI,midday,513,181,0.0003636063982927031,0.4111379009293854,0.4229573654853951
GLDM,close,522,214,9.292076041894889e-07,0.10956986172897566,0.09059771967631125
GLDM,midday,5404,2405,1.3669442738621167e-06,0.1529886842627397,0.2398476260074638
GLDM,open,854,294,2.317315763035865e-06,0.36380282338121495,0.09267151493199799
GLIBA,close,438,232,0.002533192279345608,0.0674286409886177,0.13996186394143872
GLIBA,midday,3031,1638,0.0013933467218511795,0.019989947503570485,0.022203677792124288
GLIBA,open,366,92,0.00019168337417060327,0.0023798225703838744,0.0023291960451925497
GLIBP,midday,42,27,0.04681136885714385,0.3170396006724171,0.49095494592014477
GLL,close,186,40,0.00048634596753505767,0.39120950034996643,0.3207416781815168
GLL,midday,1417,2084,0.0022616823415155677,0.02004609242824073,0.013722822111056354
GLL,open,491,64,0.00526748190065944,0.023507044085953055,-0.4023832598320307
GLMD,midday,162,74,0.0008440085000978465,0.09633177852600744,0.18722675988534876
GLNG,close,557,359,0.0002375799351122163,0.7274050195744642,-0.1385517932235052
GLNG,midday,3804,1778,0.000366480792549651,0.6661684890440192,0.6954315197962846
GLNG,open,297,206,0.0009272165747925739,0.5516335047182636,0.42765231131803827
GLO,midday,201,95,0.0022273133294199317,0.8589676656795733,0.8031025599504382
GLOB,close,226,126,0.03377091727505434,0.12717200574305318,0.04253113119365015
GLOB,midday,1479,1130,0.041025080017783086,0.13436627271803991,0.14325181720625602
GLOB,open,156,33,0.11101842483595172,0.1931527181150178,-0.05596252527593193
GLOG,close,291,168,0.000980236218836179,0.44414614219402304,0.23059580903899446
GLOG,midday,1456,698,0.001234464270692944,0.3397690358619091,0.3740948650243643
GLOG,open,175,29,0.001705920807888505,0.16634777104318837,0.1511757269868036
GLOP,close,127,120,0.0025186093140607004,0.2761355837156495,-0.03728917837305912
GLOP,midday,650,381,0.004388235832429159,0.07649917199185537,-0.31798944469238943
GLOP,open,112,55,0.0029799231533867016,0.035696743231015515,0.12418713237295254
GLP,close,114,68,0.022497289709101233,0.5222177715939641,0.21848182068540412
GLP,midday,440,180,0.008578513186598554,0.20348118239796978,0.2510616655061745
GLPG,close,118,119,0.003975835475361457,0.03764601267341616,0.08659838293453226
GLPG,midday,3391,565,0.0007084254532272088,0.03627368413076586,0.003800456426499288
GLPG,open,650,313,0.0030500517421824264,0.30578250427098796,0.4651937332291056
GLPI,close,463,240,0.0015396497135646032,0.5963036347768528,-45.64672576404077
GLPI,midday,2129,1234,0.002280564760800651,0.3684313277462828,0.44131616020455033
GLPI,open,191,77,0.003273627469646586,0.1571637116600755,0.289442360376049
GLQ,midday,110,34,0.02006344736874816,0.5855558645301643,0.5458929549206615
GLRE,close,94,87,0.0004350148993880884,0.14553015148452256,0.30308852112127926
GLRE,midday,701,314,0.0037457190804960055,0.5872914428570364,-1.3730260264496845
GLRE,open,117,38,0.0005414758315361546,0.003155384451244097,0.01556599784958057
GLT,close,106,108,0.0033589092002503365,0.4169294208301116,0.2363965569253017
GLT,midday,1209,664,0.003585092001617176,0.1545815082644501,0.05257099303369417
GLT,open,118,63,0.005378178378014599,0.07520961747092021,0.22331662935369434
GLTR,close,924,318,4.278786624836561e-05,0.17718793004476954,0.39234755090252726
GLTR,midday,5654,2276,7.67691979954168e-05,0.08732728073264348,0.27119981808429516
GLTR,open,752,284,0.0001651994291301443,0.682851984323864,0.9197630793441953
GLUU,close,564,276,5.909449929683406e-05,0.8153932881101285,-0.4457145188263323
GLUU,midday,4439,1860,0.00010467577172158168,0.697733255062022,0.741463554217699
GLUU,open,336,184,0.00022842541645860538,0.6437883607510455,0.679522192203098
GLW,close,977,486,0.00016004567132712436,0.756837680219992,0.2579225529247906
GLW,midday,8368,3794,0.0003083756722849925,0.7316448846632069,0.7141737492958468
GLW,open,685,382,0.0008382143625102715,0.5251347583745579,-0.6242141835568316
GLYC,close,112,101,0.0007205599251180584,0.20534516746014428,-0.057980167812097916
GLYC,midday,927,335,0.0007753629493777997,0.297025185379943,0.21911739396114505
GLYC,open,131,42,0.0015740117272704992,0.2825086836837988,0.4191815300621484
GM,close,1127,510,9.947873170826387e-05,0.7680994091194366,0.7447790324260084
GM,midday,10401,4487,0.0001692565709522401,0.5983568509769629,0.6568774777428711
GM,open,905,442,0.0004976117944040055,0.5245911495705862,0.02956420829122508
GMAB,close,47,82,0.0022308080917359248,0.47225804490614215,0.19793982672789923
GMAB,midday,1020,356,0.0003814755236962185,0.11696321672628911,0.07990071027699053
GMAB,open,244,83,0.0003519217959699253,0.4644359744542832,0.5065888259095939
GMAN,close,120,38,0.004999999999999999,0.9999999999999999,1.0
GMAN,midday,1138,727,0.005,1.0,0.9993939596028643
GMAN,open,295,70,0.005014036471625446,0.9977519378162454,0.999969901839537
GMDA,midday,34,14,0.0018528610354223434,0.2779291553133515,0.6033454847834642
GME,close,450,295,6.009907845075337e-05,0.6970170920561475,0.36975929402399066
GME,midday,3309,1500,0.0001080950747223918,0.6158862544140092,0.2052983373444517
GME,open,397,166,0.0003003080828659726,0.4720693891160809,0.5762051877048717
GMED,close,285,173,0.012081744436663974,0.3933716071967428,0.11300811306210512
GMED,midday,1581,840,0.00926082999980067,0.18268255960102694,0.2381394451120873
GMED,open,181,62,0.003326825480894829,0.004511589206051883,0.064624902020887
GMF,close,147,52,0.00829222173804781,0.1075973691246277,0.23596562136021215
GMF,midday,735,527,0.002002029670855671,0.028724049482985008,0.045461617713497326
GMF,open,243,42,0.0012235528942115767,0.10327500676784684,-0.026687578689169822
GMLP,close,138,105,,,
GMLP,midday,916,395,0.0001481690180153028,0.2903337815864981,0.20896591657815766
GMLP,open,182,45,0.0008267609015068553,0.5715672450793151,0.6109570368891302
GMLPP,midday,83,60,0.004130838489695104,0.4550549306080629,0.046073746609182065
GMOM,midday,82,77,0.001992241142543257,0.16393605261078786,-0.35447655214761187
GMRE,close,89,81,0.0033898897938411023,0.34451145429378716,0.03197002923267844
GMRE,midday,659,363,0.00369243942940266,0.2644983976452753,0.027770027811366504
GMRE,open,62,21,0.009596593688105299,0.19649568735122896,-0.1345423618048749
GMS,close,308,185,0.006037788727201624,0.2928998281331681,0.013517510708815239
GMS,midday,2204,1429,0.00547366916986881,0.32594237022913947,0.3061622760090462
GMS,open,93,42,0.022037669666643812,0.22497576231569294,0.40327473172656036
GMZ,close,51,61,0.0016019346019295882,0.7980546925976495,0.15062946480789707
GMZ,midday,660,256,0.001016746179456782,0.3074083997503413,0.5919404862488025
GMZ,open,48,47,0.007326163998533545,0.16707750148839554,-4.750568085266311
GNAF,midday,271,140,0.06348072463178452,0.6832307444726153,0.7809058143927353
GNAF,open,254,23,0.06610276292873957,0.625086927676766,-6.229433801120326
GNC,close,239,130,5.455930150608202e-05,0.5084942263336066,0.32775372510713474
GNC,midday,1176,575,0.00010693191484871279,0.5497645425175327,0.4010930049007898
GNC,open,128,55,0.00010548976110156665,0.12095425797574942,0.5949127581764304
GNCA,midday,194,61,0.00017003897779789776,0.06312089092297206,0.06541729604698976
GNE,close,62,37,0.004829893490927082,0.391788739771558,0.38575107128150454
GNE,midday,404,199,0.003010965027785203,0.24299796933746018,0.2462898792401892
GNE,open,31,21,0.0033176062257653407,0.11189775926185788,-0.20616103920512607
GNFT,close,33,43,0.004821428571428571,0.1814527077990647,0.08998988394282936
GNFT,midday,274,83,0.0017048169215548353,0.032734300130305094,-0.0029282408408184413
GNFT,open,30,43,0.00511219347663083,0.34030554946905484,-1.2908122836192177
GNK,close,102,65,0.0027381738182179352,0.4263138952172596,-0.11460847765050675
GNK,midday,729,455,0.0020189368130306504,0.2778444834519277,0.33899606914106517
GNK,open,105,54,0.0028412560704801334,0.12440517016387047,0.20494458430257145
GNL,close,266,217,0.000784158883319736,0.6196938100259732,0.10019712523125701
GNL,midday,2175,1054,0.0009601528509888419,0.38005679474355364,0.3720283151373225
GNL,open,270,131,0.002688576457814096,0.18011334583135472,0.26558918876520954
GNLN,close,62,87,0.0008995840043355061,0.2748558249344118,-3.713038456825819
GNLN,midday,476,200,0.0005193908812299819,0.21970865155710465,0.4281711519506688
GNLN,open,70,17,0.00023864861588991727,0.006151728843652342,0.12058114885779792
GNMA,midday,84,110,0.001031748500776698,0.44634352909719527,0.23328793112404755
GNMK,close,94,156,0.00047515449354655577,0.47528430984659276,0.0993423717050479
GNMK,midday,1032,349,0.0008285764049617149,0.3482572268179194,0.23974772690747181
GNMK,open,53,17,0.0013828543498551364,0.3166645054365156,0.4007251836043625
GNMX,close,34,36,5.519931769219781e-05,0.21889886403689657,-602.345368805156
GNMX,midday,311,101,9.211658292457565e-06,0.3970723449701504,-0.012320888217505654
GNOM,close,30,11,0.001887651821862348,0.5916757391215595,0.813834662493249
GNOM,midday,284,543,0.0030240126538735182,0.8475742963142808,0.7600890020083632
GNOM,open,77,16,0.0031379271561348303,0.8002575315226238,0.9135729249962947
GNPX,close,46,99,3.49412947079445e-05,0.1519344411361201,0.28226300470205257
GNPX,midday,1521,347,4.3856673332415555e-05,0.08699336304699216,0.10641147482718094
GNPX,open,257,105,1.722238866834152e-05,0.12268277104134039,0.24729289275503463
GNR,close,68,10,0.01171864314047326,0.5463248043423508,0.45474430392230125
GNR,midday,387,188,0.00817756606656215,0.5017784315241527,0.44783515039288935
GNR,open,40,13,0.012459768901405942,0.45111266911901143,-17.89484113473868
GNRC,close,362,182,0.006531270977511493,0.07002810233942157,0.012515244736643227
GNRC,midday,2182,1071,0.011175243299630254,0.13282321143907336,0.1947698575725867
GNRC,open,154,69,0.0370592851578701,0.11511206480161729,-0.3535890912985298
GNSS,close,36,22,0.00029872019208006896,0.05645811630313303,0.03933255341331299
GNSS,midday,85,70,0.0004903389954473124,0.073128521787714,0.09684220740942895
GNTX,close,644,407,0.0002959664881981077,0.6226909050826868,0.4201399137313573
GNTX,midday,5338,2447,0.0005949882387424036,0.6707087812666435,0.5525509031633001
GNTX,open,431,235,0.0012920677728043332,0.3317293638226908,0.6497029171382886
GNTY,midday,231,115,0.004155112608913443,0.045571497109999526,0.2568383368343926
GNUS,midday,128,54,6.404134758341088e-05,0.2063473640405205,0.11230938520044187
GNW,close,302,253,2.0337891848079717e-05,0.6215755798220568,
GNW,midday,2091,1348,3.439289129909118e-05,0.6660169147986732,-0.6314672696286621
GNW,open,248,57,0.00010233801751724075,0.2860193999081056,0.5758606557769497
GO,close,539,358,0.0007991946110283934,0.27701702949370727,-0.3463489804256934
GO,midday,3849,1478,0.0007848770661138024,0.29194763227078474,0.32959632198878086
GO,open,559,232,0.0020818785027743878,0.32364638087312075,0.40060537065472257
GOAT,close,138,55,0.010097710776102735,0.5208083258383003,0.09336785511684509
GOAT,midday,1316,597,0.006626873081269267,0.1636585783318589,0.21152722366470034
GOAT,open,125,60,0.0009895513214505224,0.01090843976402151,-0.1259143713591615
GOF,close,31,31,0.027960547417531297,0.5718325285118075,0.040800573405830876
GOF,midday,211,139,0.006498537796672736,0.24574251938460442,0.19299936854085542
GOF,open,38,15,0.007435933940774488,0.13074857292362255,-1.1753349594624822
GOGL,close,109,134,0.0001459799387598425,0.6701209088770571,0.43824467342464746
GOGL,midday,736,424,0.00018860237746598792,0.5841674657002857,0.6290480004165796
GOGL,open,140,28,0.00010419365956282938,0.4721066858178176,-0.03208228837936744
GOGO,close,217,205,5.64731322268163e-05,0.7117181846698082,-0.09185868907220196
GOGO,midday,1734,898,0.0001868752360862176,0.653116381065173,0.2960835162908848
GOGO,open,335,125,0.00038568444994050447,0.6642182193864983,0.7216214288706535
GOL,close,853,279,0.00077390533139166,0.553632195595987,0.6014404572561198
GOL,midday,6323,3266,0.0005465386087604126,0.5637267069004559,0.5287988672150012
GOL,open,601,242,0.0007991203991920768,0.6029260532321303,0.45476938361149066
GOLD,close,1061,506,1.7266572661990074e-05,0.5365446526445635,0.4963149576461775
GOLD,midday,10799,4413,2.9815219071932603e-05,0.5609113589067628,0.6331091973458267
GOLD,open,1103,485,7.489739254756024e-05,0.3311128801098855,0.1468008396517937
GOLF,close,150,106,0.0043539648937065,0.08006303214870135,-0.13680658597395357
GOLF,midday,1478,663,0.0031214686909775235,0.06724122446222912,0.11850014668034026
GOLF,open,190,65,0.018800627974414768,0.1073521740762158,-0.07241350359689935
GOOD,close,132,140,0.0014127716065222772,0.27588780528617846,-0.15804722271202332
GOOD,midday,1103,553,0.0010105150721433562,0.06050568706675523,0.3501210145014182
GOOD,open,107,38,0.004293252334467727,0.46904961104043374,0.0320308227276207
GOOG,close,810,402,0.012144291445891202,0.18726748210483016,-0.13821855854132914
GOOG,midday,8922,3816,0.011758365194913236,0.1441012556415128,0.10318762133540627
GOOG,open,987,358,0.028988004874939483,0.15266871163150442,0.0267030889014106
GOOGL,close,777,445,0.02165289107038146,0.31764620794566756,0.13018138950938962
GOOGL,midday,8317,3779,0.010977111212743753,0.10164253507780763,0.07889614816394686
GOOGL,open,1018,375,0.04161690935411063,0.24916279128810828,-0.09345114413403866
GOOS,close,416,226,0.0034783982437939856,0.28407503132079676,0.010826547253876662
GOOS,midday,2348,1432,0.004276794556428649,0.26217489253836446,0.16456718871836795
GOOS,open,246,92,0.013701698022617947,0.39230307829434014,0.3903369658401773
GORO,close,285,141,0.00028797514634757397,0.5637937133205749,0.5684840651480736
GORO,midday,2145,923,0.00032824551308637293,0.4684389031095329,0.5314441377643155
GORO,open,200,102,0.001008006956501659,0.5102728416447163,0.6775954937549264
GOSS,close,144,145,0.0020188735736137186,0.4370029673745219,-1.9198580723959804
GOSS,midday,1831,835,0.0013713772178298278,0.1976576318665321,0.12810641134133094
GOSS,open,184,61,0.0030277248568148394,0.17761660354551928,0.32707820816325517
GOVT,close,331,153,1.7694534031911224e-07,0.0168449819191791,
GOVT,midday,2655,1847,2.5932678232598275e-07,0.03225162901373609,0.0488052188366801
GOVT,open,428,171,2.638472640608569e-07,0.01559613995819291,
GPC,close,520,282,0.005778659267094365,0.36879106794885264,0.26939212492585196
GPC,midday,2960,1707,0.0076211683625860924,0.25311168805308204,0.2901306212464331
GPC,open,265,88,0.01620530439247213,0.24504409379373587,0.3414821833741951
GPI,close,408,166,0.002772547252850036,0.0012781526674320407,0.012420333155806818
GPI,midday,3726,1453,0.000324319657408595,1.9776163736029067e-05,0.0014161477363480168
GPI,open,138,134,0.00408863531582156,0.001338470913340514,0.21275806478941983
GPK,close,706,435,6.550899370218362e-05,0.735672150427485,0.4751543592173998
GPK,midday,5171,2418,0.0001319395374468369,0.6744381112032314,0.6595125061819347
GPK,open,449,232,0.0005886801910187311,0.26895943769265357,-1.8771909273651555
GPL,close,96,38,3.5803224875307804e-05,0.02498008264887474,0.15948240855999984
GPL,midday,659,227,2.7697352829444053e-05,0.061263097977414915,-0.01648870860941165
GPL,open,72,40,0.00010190726725075255,0.24785623135802307,-0.9199984805244437
GPM,midday,154,85,0.008885688680334413,0.05817972091259832,-15.406930295247523
GPMT,close,146,112,0.0006528717690910227,0.37667521394034464,-0.019639869422600986
GPMT,midday,904,408,0.0015419836639231528,0.3840925098678239,0.4291790891155699
GPMT,open,88,39,0.0028683673620112106,0.09443074474073371,-0.10257763046641011
GPN,close,717,332,0.010749053299708095,0.48193340068721774,0.4581242612173657
GPN,midday,4613,2475,0.011039028005907957,0.4739917751889709,0.4633077861311683
GPN,open,391,170,0.03378905253914764,0.3294203448646153,0.4286042125507121
GPOR,close,320,225,,,
GPOR,midday,2722,1197,2.0483289222240413e-05,0.7107787976269848,0.6028406348172999
GPOR,open,582,196,2.744554174107408e-05,0.6526599567555498,-0.29598287179447036
GPP,close,76,58,0.0008132471110714503,0.15717753959130326,-1.5866302616375694
GPP,midday,282,213,0.0006742855711816461,0.04546723818793382,0.09186761517964237
GPRE,close,407,241,0.0005759843192194996,0.4092263930166808,-5.894535263873199
GPRE,midday,1901,1086,0.0011836035307578668,0.34842387143352743,0.3175949519187192
GPRE,open,124,32,0.001227766880457524,0.13166750833521,0.4313543492541819
GPRK,close,101,54,0.004947217375601066,0.1391368716747225,0.3350286218956683
GPRK,midday,839,328,0.00708111649059678,0.2778028281878108,0.0828272859797573
GPRO,close,430,325,2.9674728852471826e-05,0.8083675211665586,-2.0459932377229584
GPRO,midday,3854,1491,2.4693039402279503e-05,0.7186737347022019,0.7472320402388465
GPRO,open,438,185,5.801658920760191e-05,0.49740843506424165,0.8676330358840081
GPS,close,1025,496,8.769789233750194e-05,0.7646803296493684,0.5749140462745124
GPS,midday,8975,3865,0.00015464585857899075,0.6516474232044001,0.6726190434042404
GPS,open,842,375,0.0005016893928351961,0.6775879898061647,0.06022805800736264
GPX,close,47,51,0.02351344758539447,0.8329288845477046,-6.938381582164294
GPX,midday,274,207,0.007350900075181334,0.16902143593089972,0.11711151971189337
GQRE,close,93,33,0.0012849162011173182,0.03443394813055287,-0.008713108520262303
GQRE,midday,723,383,0.004990553147883265,0.12099833434956984,0.06130047074016387
GQRE,open,139,41,0.0066240486128161065,0.45909159361288887,-0.2594129843444284
GRA,close,302,191,0.006899468330419402,0.32180247718266874,0.0026685437663824807
GRA,midday,1324,1231,0.011127312009940897,0.25483252860963174,0.261606156582734
GRA,open,198,50,0.0326974074765261,0.08653676640716981,-0.17305933439072385
GRBK,close,95,112,0.001000375534867912,0.3000755440536029,-13.483829550490855
GRBK,midday,532,440,0.0018493603090708238,0.3678360885627683,0.3047682626739232
GRBK,open,70,15,0.0007243562654877659,0.006859642659580568,-0.021296109133942087
GRC,close,245,92,0.00585116044204617,0.00508255889395779,0.043287241215659966
GRC,midday,1442,888,0.01489005421044448,0.18926058855110972,0.1448819286942088
GRC,open,104,32,0.0643099119938997,0.24726826575640998,-2.1746652728655014
GREK,close,62,36,0.0003704462060547449,0.3843094319005121,0.23841105044736655
GREK,midday,573,291,0.00030984122072567747,0.2911586657769428,0.31482576955956454
GREK,open,80,58,0.000969694424958342,0.3650034351915944,-0.7574204174557189
GRES,close,155,23,0.006189774871698454,0.6022757428017664,0.3827890392143798
GRES,midday,647,285,0.004998259583908131,0.43472803696920637,0.34644210996428204
GRF,midday,217,152,0.04213922834287036,0.7694009294538854,0.4512894723670655
GRFS,close,163,178,0.00014599304508822062,0.42910428032566383,0.35156524790726396
GRFS,midday,1938,611,0.0005345703866485575,0.6414715242106875,0.7334438874957738
GRFS,open,240,102,0.0006246074015534611,0.38083212303031716,0.7150155761737609
GRID,close,118,73,-0.0005,0.016947529682114132,-0.16571327521331636
GRID,midday,1055,512,0.002384519475131838,0.15705404144984914,0.28522311149707824
GRID,open,335,65,0.004638113237632423,0.3532528635695655,-0.33343858229440215
GRIF,midday,81,92,0.019326664174095825,0.20273788273960358,-52.29182449119955
GRIN,midday,30,11,2.0148568358313393e-05,5.165221566205479e-06,-0.08981390950365897
GRMN,close,547,361,0.0024738902815150364,0.35145430764325325,0.2917907827962566
GRMN,midday,3251,2030,0.003820877112139999,0.34029568320798403,0.3397464341581192
GRMN,open,298,121,0.014285214102575458,0.3684293375576097,-1.0233555199538267
GRN,close,126,54,,,
GRN,midday,1500,595,0.03516514682337407,0.19826494232313344,0.7885046918582148
GRN,open,149,49,0.017109030837004404,0.5851156721031666,0.8810205337447521
GRNB,close,129,46,0.0,0.0,0.0
GRNB,midday,1099,427,0.001017646420461371,0.5449344013805336,0.19596947799349196
GRNB,open,135,57,0.0017780172413793104,0.12309350132625994,0.8951909215586327
GRP=,close,88,15,0.5620835310318152,0.5863945806863414,0.6774250886276738
GRP=,midday,484,150,0.4284591911123042,0.4509961458952856,0.3669857460364744
GRPN,close,517,386,7.838447623035418e-06,0.7161991947739906,-0.1574231415484968
GRPN,midday,2580,1302,1.179995284896274e-05,0.5903239275006498,0.7362947201264987
GRPN,open,319,158,2.8351276025493796e-05,0.5625817248981979,0.3539620544238885
GRSH,close,210,33,2.5778836185680762e-05,0.0644466089398898,-0.22780824433727642
GRSH,midday,475,664,4.041695575304344e-05,0.017387726672142074,0.010276160147323465
GRTS,close,55,46,0.0014873990867288606,0.5867759031284361,0.4580709169620911
GRTS,midday,845,218,0.003138269765108432,0.2662642946639048,0.030207519729145482
GRTS,open,30,15,0.0027931694216046764,0.7946985835454065,0.07374861638375452
GRTX,close,71,10,0.006959484690067214,0.5314515581505872,0.8926620520982442
GRTX,midday,312,1130,0.005951134013145227,0.14367910483946328,-0.6815312673420515
GRU,midday,405,73,0.0029076699967773125,0.5018186652497105,-0.12393712086972486
GRU,open,88,15,0.0038248588257781073,0.5937554659356402,0.33159298290327144
GRUB,close,428,272,0.002879670779169052,0.36325740483024005,-0.04526700374086401
GRUB,midday,3631,1551,0.004039203194404929,0.40525678835900497,0.43168963857213427
GRUB,open,326,143,0.01079729552894192,0.347279118436843,0.4589836060094368
GRVY,midday,243,74,0.011622732111125115,0.09207484963462598,0.034055237770552305
GRWG,close,49,47,0.0004880389751148119,0.08028277291673849,0.6443979021029398
GRWG,midday,739,234,0.0008247569884669338,0.10877404097014019,0.20930647173701167
GRWG,open,69,30,0.0005413317182252485,0.1430999074602433,0.03212524027050734
GRX,midday,83,58,0.005121816760357611,0.21909805885893321,0.08504625271770272
GS,close,925,443,0.006847308265711446,0.46200599388188723,0.4531899306290963
GS,midday,7356,3342,0.008443863223161764,0.5967093180970423,0.5670357194506106
GS,open,738,307,0.015042811084221801,0.6310966542891647,0.6383986530412348
GS-A,midday,30,40,4.063854853911405,0.9952756903440685,0.9977686021411668
GS-D,midday,52,54,0.05006193564003162,0.12899209422256022,0.2011781685069297
GS-K,midday,47,50,0.11011520821566417,0.2907641213655132,0.08167055338882134
GSAH,close,43,45,0.0022697949223522314,0.08392962619860576,0.14810966965758854
GSAH,midday,308,133,0.002106255186458248,0.11393875905795837,0.19622512975814388
GSAH,open,46,34,0.0012033745278893497,0.007840046053026444,0.1533040782845233
GSAT,close,47,28,3.3538650209314456e-06,0.0010730961572040613,-0.011808398588168068
GSAT,midday,182,154,2.7446716280494726e-05,0.031587677034200276,0.075345283786862
GSB,close,40,88,0.0072906949831321585,0.4281738663822531,0.4432124786324667
GSB,midday,271,148,0.008519982077797464,0.2973220028304278,0.287013378479547
GSB,open,85,27,0.005288355908684136,0.16457986652174417,0.3410623241696983
GSBC,close,103,140,0.0038850005450365085,0.028156757201182016,0.04102824649883652
GSBC,midday,876,403,-0.002433931111443005,0.00291246049914347,-0.03959872662222841
GSBC,open,157,43,0.025422310008080175,0.02857404949990574,-0.012182770548301303
GSBD,close,120,70,0.00820310199321826,0.25497874504281504,0.11980920502894021
GSBD,midday,723,432,0.008876193716029246,0.3335600485185183,0.3047100795127895
GSBD,open,46,32,0.022320198928844685,0.397221859873856,-1.4691001052654147
GSC,midday,239,207,0.02457617858257883,0.12917747795908494,-9.985112717610171
GSEU,close,107,41,0.004386792452830189,0.013576429221737355,-0.009357767670970185
GSEU,midday,1163,581,0.003920872097568603,0.25521489300577754,0.26553147956590895
GSEU,open,85,49,0.00546875,0.41379872194315503,-0.01552605968858134
GSEW,close,219,115,0.0031083352708672404,0.5376202603818365,0.5023833338881423
GSEW,midday,1379,615,0.002505367880156971,0.43088228471467505,0.428851802040513
GSEW,open,175,81,0.0042484193330906425,0.5658550786241147,0.45978889076132945
GSG,close,311,114,2.6982363735802346e-05,0.0832073019009886,0.11747513564105139
GSG,midday,6067,2427,7.604526959599913e-06,0.011885432849168726,0.03259108023594992
GSG,open,692,247,2.2895348833360374e-05,0.10081667897450987,0.021555326526805474
GSH,midday,46,77,0.005597298938955688,0.13839586033857934,0.12399465410068533
GSHD,close,251,136,0.006379120511299003,0.21278405179687165,0.3958837820342732
GSHD,midday,1201,738,0.0050331574512603346,0.06497993048011182,0.19348742798918916
GSHD,open,93,27,0.031199879092579864,0.5179820001488586,-3.1591303822459142
GSIE,close,33,15,0.002889990099418341,0.5818790849535501,0.5709293476151337
GSIE,midday,271,255,0.001679694699854627,0.4399090145728265,0.37233481445576155
GSIT,midday,159,92,0.0019978274681803428,0.09366222153868449,0.2468144906014289
GSJY,close,126,51,-2.7829313543599257e-05,0.00013207131851199647,-0.008849365247985519
GSJY,midday,1280,556,0.0007852564102564102,0.011136890197933465,0.06443810083668766
GSJY,open,126,59,0.0015488047808764939,0.08294072954844418,-0.028571069171183794
GSK,close,771,389,0.00010404843976240934,0.7280132816289717,0.4014095774967953
GSK,midday,8541,3441,0.00012193746029908736,0.5213618111462661,0.6190762546086515
GSK,open,1028,461,0.00021345175563237725,0.4851100203015721,0.4398299642700324
GSKY,close,132,118,0.0007312304181669828,0.366449968298108,-0.022138839209655314
GSKY,midday,616,310,0.000546500808491864,0.08275257344007617,0.15119848667199132
GSKY,open,56,32,0.0018692754472773047,0.23264174182331385,0.09894461781644637
GSL,midday,78,15,0.01139817987214789,0.13950364804080656,-25.066734704702473
GSLC,close,970,460,0.0003087164729543816,0.32625820973292285,-0.14663062054793907
GSLC,midday,10647,4553,0.00010367802997055481,0.07489237971281865,0.16464978436046906
GSLC,open,828,428,0.00032363913533661797,0.14550437438607047,-0.09563055364171635
GSM,close,36,30,0.00011510735216031781,0.02053957985854328,-6.809960311454496
GSM,midday,210,179,0.00014365900173899293,0.13579976823060713,0.19735513116570635
GSP,midday,192,126,6.745763315923916e-05,0.956950794067165,0.9326865742035924
GSS,close,169,74,0.00023252468148195785,0.22717228151377525,0.37929018032628303
GSS,midday,581,363,0.00043519213887666596,0.23065432401962543,-0.10745162447710199
GSS,open,89,21,0.001479935889825478,0.27555102068139653,-1.2559246517677267
GSSC,midday,564,319,0.0020361913098196033,0.4792161514253335,0.6140990815933375
GSSC,open,73,58,0.0020774381900762052,0.537162913948996,0.7501220918857869
GSST,midday,1006,142,2.4299515671210857e-05,0.661323073081953,0.666573454206709
GSST,open,125,27,8.498892879909182e-05,0.0012790355626012893,
